縣市,路段ID,路段名稱,緯度,經度,費率資訊,電動車充電樁,位置描述
Kaohsiung,E15,八德路二段,22.64485,120.354454,，;。(以上參考，實際以現場公告為主),無,青年路二段至文龍東路
Kaohsiung,020,文忠路,22.665177,120.296202,平日計時15元/30分，假日計時15元/30分。(以上參考，實際以現場公告為主),無,(篤敬路-明倫路)(明倫路-民利街)
Kaohsiung,210,華欣路,22.67079,120.296214,，;。(以上參考，實際以現場公告為主),無,華榮路至南屏路
Kaohsiung,G59,明德路,22.651493,120.276003,，;。(以上參考，實際以現場公告為主),無,鼓山三路至青泉街
Kaohsiung,G76,華山路,22.569024,120.365344,，;。(以上參考，實際以現場公告為主),無,漢民路至山明路
Kaohsiung,535,褒忠街,22.642013,120.33504,平日計時15元/30分，假日計時15元/30分。(以上參考，實際以現場公告為主),無,壽昌路至高速公路
Kaohsiung,C24,區東路,22.719772,120.310929,，;。(以上參考，實際以現場公告為主),無,加昌路至後昌路
Kaohsiung,646,興昌街,22.646857,120.318324,，;。(以上參考，實際以現場公告為主),無,興昌街83巷至興隆街
Kaohsiung,619,興隆街,22.646838,120.317204,平日計時15元/30分，假日計時15元/30分。(以上參考，實際以現場公告為主),無,正興街至民族巷
Kaohsiung,734,旗山區中正路,22.890419,120.48015,平日計次30元/六小時，假日計次30元/六小時。(以上參考，實際以現場公告為主),無,旗南一路至仁和街
Kaohsiung,B85,國光路,22.620082,120.349718,，;。(以上參考，實際以現場公告為主),無,五甲一路至青年路一段
Kaohsiung,E14,公園三街,22.587339,120.333902,，;。(以上參考，實際以現場公告為主),無,公園街至明鳳十二街
Kaohsiung,550,左營大路,22.698364,120.302394,平日計時15元/30分，假日計時15元/30分。(以上參考，實際以現場公告為主),無,(必勝路與翠華路)
Kaohsiung,H97,頂中街21巷,22.589018,120.353217,，;。(以上參考，實際以現場公告為主),無,頂圃街109巷至頂中街
Kaohsiung,C78,文教路68巷,22.634111,120.351437,，;。(以上參考，實際以現場公告為主),無,文教路至文昌二街29巷
Kaohsiung,C26,龍德路106巷,22.654191,120.300288,，;。(以上參考，實際以現場公告為主),無,大順一路至龍德路106巷
Kaohsiung,F55,明學路,22.590224,120.342912,，;。(以上參考，實際以現場公告為主),無,鳳南一路至明鳳十二街
Kaohsiung,C33,華盛街,22.565545,120.360288,，;。(以上參考，實際以現場公告為主),無,新豐路至學府路
Kaohsiung,E96,草衙一路,22.582081,120.322772,，;。(以上參考，實際以現場公告為主),無,（新衙路至漁港路）
Kaohsiung,D44,三誠路,22.592221,120.326632,，;。(以上參考，實際以現場公告為主),無,瑞春街至五甲三路
Kaohsiung,B93,崗山中街,22.601272,120.325804,，;。(以上參考，實際以現場公告為主),無,(班超路至福祥街 )（福祥街至崗山橫街)
Kaohsiung,D58,加仁路,22.727978,120.305935,，;。(以上參考，實際以現場公告為主),無,翠屏路至德賢路220巷
Kaohsiung,G41,德山街35巷,22.646341,120.316459,平日計時15元/30分，假日計時15元/30分。(以上參考，實際以現場公告為主),無,德山街至民族巷
Kaohsiung,045,海功東路,22.693542,120.302367,，;。(以上參考，實際以現場公告為主),無,左營大路至翠華路
Kaohsiung,212,自立二路,22.63373,120.297947,平日計時15元/30分，假日計時15元/30分。(以上參考，實際以現場公告為主),無,(民生路至七賢路口)
Kaohsiung,E06,鼓山三路51巷,22.656651,120.275311,，;。(以上參考，實際以現場公告為主),無,鼓山三路至鼓山三路25巷
Kaohsiung,H98,西湖街,22.621702,120.376193,，;。(以上參考，實際以現場公告為主),無,杭州東街至杭州西街
Kaohsiung,F25,孔明街,22.582551,120.364326,，;。(以上參考，實際以現場公告為主),無,勝安街至明義街
Kaohsiung,069,文智路,22.676832,120.299655,，;。(以上參考，實際以現場公告為主),無,(文智路183巷至政德路)（文智路183巷至政德路5巷）
Kaohsiung,B92,善和街,22.603929,120.33703,，;。(以上參考，實際以現場公告為主),無,南華路至善美路
Kaohsiung,971,風車公園,22.5898,120.28464,，;。(以上參考，實際以現場公告為主),無,旗津二路與旗津三路口
Kaohsiung,030,進學路,22.690211,120.295816,，;。(以上參考，實際以現場公告為主),無,(海功路至進學路32巷)(進學路32巷至左營大路)
Kaohsiung,G89,文奇路110巷22弄,22.67209,120.307737,，;。(以上參考，實際以現場公告為主),無,文奇路110巷22弄至文奇路110巷22弄
Kaohsiung,339,篤敬路,22.66515,120.30256,平日計時15元/30分，假日計時15元/30分。(以上參考，實際以現場公告為主),無,.
Kaohsiung,J12,京吉三路,22.68348,120.339724,，;。(以上參考，實際以現場公告為主),無,八德南路至澄德路
Kaohsiung,J54,廈莊一街,22.584721,120.361052,，;。(以上參考，實際以現場公告為主),無,中安路至孔鳳路
Kaohsiung,F18,誠體街,22.62298,120.377486,，;。(以上參考，實際以現場公告為主),無,誠智街至中山東路192巷
Kaohsiung,506,中華五路939巷,22.600664,120.306695,，;。(以上參考，實際以現場公告為主),無,中華五路至成功二路
Kaohsiung,H53,平和東路15巷,22.568351,120.336345,，;。(以上參考，實際以現場公告為主),無,港源街至平和東路
Kaohsiung,057,武營路,22.61982,120.336312,，;。(以上參考，實際以現場公告為主),無,(瑞隆路至瑞安街)(武營路449-巷三多一路104020610430792701號公告)(武營路至瑞安街)
Kaohsiung,E95,德昌街94巷,22.581836,120.316593,，;。(以上參考，實際以現場公告為主),無,仁愛國小旁新闢道路（新衙路至德昌路37巷）
Kaohsiung,677,中山南街1巷,22.884182,120.483034,平日計次30元/六小時，假日計次30元/六小時。(以上參考，實際以現場公告為主),無,中山南街至延平一路
Kaohsiung,348,文康路,22.676661,120.30578,平日計時15元/30分，假日計時15元/30分。(以上參考，實際以現場公告為主),無,(立中路至孟子路)(至真路至立中路)
Kaohsiung,A11,建工路625巷,22.648063,120.318995,平日計時15元/30分，假日計時15元/30分。(以上參考，實際以現場公告為主),無,(建工路至興隆街)
Kaohsiung,796,紹興街,22.56528,120.354747,，;。(以上參考，實際以現場公告為主),無,學府路至立群路
Kaohsiung,522,啟文路,22.672623,120.286322,，;。(以上參考，實際以現場公告為主),無,(巷道至左營大路)(左營大路至先鋒路)
Kaohsiung,B32,武慶一路,22.605565,120.332645,，;。(以上參考，實際以現場公告為主),無,瑞隆路至瑞隆路327巷
Kaohsiung,411,重清路278巷,22.671734,120.31168,平日計時15元/30分，假日計時15元/30分。(以上參考，實際以現場公告為主),無,自由三路178巷至重清路248巷
Kaohsiung,F39,正德路96巷,22.648564,120.275418,，;。(以上參考，實際以現場公告為主),無,正德路至正德路98巷
Kaohsiung,G55,滇池街,22.608215,120.308255,，;。(以上參考，實際以現場公告為主),無,(復興三路至一德路36巷)（文橫三路至一德路36巷）
Kaohsiung,549,孔營路,22.687973,120.297568,，;。(以上參考，實際以現場公告為主),無,(蓮潭路至左營新路)
Kaohsiung,642,二聖路,22.612316,120.332653,平日計時15元/30分，假日計時15元/30分。(以上參考，實際以現場公告為主),無,武慶二路至凱旋三路
Kaohsiung,797,民族一路543巷,22.666783,120.31489,平日計時15元/30分，假日計時15元/30分。(以上參考，實際以現場公告為主),無,民族一路至河堤路
Kaohsiung,793,凱旋三路,22.605212,120.324664,平日計時15元/30分，假日計時15元/30分。(以上參考，實際以現場公告為主),無,(一心一路至三多二路)
Kaohsiung,D27,福德街,22.5884,120.323483,，;。(以上參考，實際以現場公告為主),無,五甲三路295巷至自強一路
Kaohsiung,540,海邊路,22.618632,120.293392,平日計時15元/30分，假日計時15元/30分。(以上參考，實際以現場公告為主),無,(五福路至苓安路口)
Kaohsiung,C58,陽明公園東側,22.784482,120.286044,，;。(以上參考，實際以現場公告為主),無,介壽路至仁壽路
Kaohsiung,G69,鼎金後路36巷,22.669764,120.327068,平日計時15元/30分，假日計時15元/30分。(以上參考，實際以現場公告為主),無,鼎金後路至鼎力陸橋
Kaohsiung,445,文教路,22.634093,120.348671,，;。(以上參考，實際以現場公告為主),無,(文昌一路至文化西路)
Kaohsiung,F76,金城路,22.582254,120.365667,，;。(以上參考，實際以現場公告為主),無,孔鳳路至過雄街
Kaohsiung,G62,通昌街,22.716349,120.279676,，;。(以上參考，實際以現場公告為主),無,啟昌街至右昌街
Kaohsiung,H06,平和西路,22.564138,120.330544,，;。(以上參考，實際以現場公告為主),無,東亞南路至平和路
Kaohsiung,E01,大學東路,22.724715,120.289797,，;。(以上參考，實際以現場公告為主),無,(甲田路至援中路)(甲田路至大學南路)
Kaohsiung,B01,鼎貴路,22.673617,120.324101,平日計時15元/30分，假日計時15元/30分。(以上參考，實際以現場公告為主),無,鼎中路至鼎金後路
Kaohsiung,E79,大學二十街,22.729211,120.284313,，;。(以上參考，實際以現場公告為主),無,（高雄大學路至大學二十街168巷）
Kaohsiung,081,八德一路,22.635911,120.304657,平日計時15元/30分，假日計時15元/30分。(以上參考，實際以現場公告為主),無,(中山路至民族路口)
Kaohsiung,G44,元昌街,22.722624,120.288289,，;。(以上參考，實際以現場公告為主),無,藍昌路367巷至德民路
Kaohsiung,H55,松園二路,22.571087,120.370822,，;。(以上參考，實際以現場公告為主),無,松園三路至營口路
Kaohsiung,F56,家和三街,22.585727,120.345775,，;。(以上參考，實際以現場公告為主),無,紅毛港路至智成街
Kaohsiung,333,至聖路,22.659647,120.296893,平日計時15元/30分，假日計時15元/30分。(以上參考，實際以現場公告為主),無,(博愛路至自由路)
Kaohsiung,E85,文澄街,22.643979,120.352982,平日計時15元/30分，假日計時15元/30分。(以上參考，實際以現場公告為主),無,八德路二段至八德路二段
Kaohsiung,909,凱興街,22.591111,120.32275,，;。(以上參考，實際以現場公告為主),無,瑞南街至福誠一街
Kaohsiung,482,黃埔街,22.611669,120.316796,，;。(以上參考，實際以現場公告為主),無,(南寧街至和平二路)(光華二路至南寧街112.2.25開始收費)
Kaohsiung,J57,文豐街,22.597623,120.3355,，;。(以上參考，實際以現場公告為主),無,五甲二路至林森路
Kaohsiung,K17,八德南-文前松藝路邊停車區,22.676544,120.341094,平日計時15元/30分，假日計時15元/30分。(以上參考，實際以現場公告為主),無,仁雄路至仁勇路
Kaohsiung,F78,岡山勵志二路,22.79024,120.294115,，;。(以上參考，實際以現場公告為主),無,勵志路至筧橋路
Kaohsiung,286,雄峰路,22.668779,120.285887,，;。(以上參考，實際以現場公告為主),無,九如四路至鼓山三路
Kaohsiung,A94,南正二路,22.597355,120.334856,，;。(以上參考，實際以現場公告為主),無,五甲二路至保泰路
Kaohsiung,F61,明鳳五街,22.583604,120.335059,，;。(以上參考，實際以現場公告為主),無,中安路至明鳳十街
Kaohsiung,B17,鳳山力行路,22.638881,120.368737,，;。(以上參考，實際以現場公告為主),無,經武路至鳳仁路
Kaohsiung,D25,公園街,22.587215,120.331283,，;。(以上參考，實際以現場公告為主),無,南和一路至公園街375巷
Kaohsiung,276,美術東六街,22.662456,120.291623,平日計時15元/30分，假日計時15元/30分。(以上參考，實際以現場公告為主),無,美術東一路至美術北三路
Kaohsiung,E99,筧橋路,22.787908,120.291661,，;。(以上參考，實際以現場公告為主),無,（岡山路至河堤路二段）
Kaohsiung,902,旗津二路,22.57991,120.293122,，;。(以上參考，實際以現場公告為主),無,旗港路至義竹街
Kaohsiung,676,旗山德昌路,22.881398,120.481929,平日計次30元/六小時，假日計次30元/六小時。(以上參考，實際以現場公告為主),無,中學路至大同街
Kaohsiung,F31,明正三街,22.581706,120.323141,，;。(以上參考，實際以現場公告為主),無,漁港路至南衙路
Kaohsiung,601,自由一路,22.647752,120.309066,平日計時15元/30分，假日計時15元/30分。(以上參考，實際以現場公告為主),無,(同盟路至九如路口) (大順一路至同盟一路)
Kaohsiung,D22,芎蕉路,22.747641,120.32885,，;。(以上參考，實際以現場公告為主),無,卓越路至寶溪北街
Kaohsiung,715,府前路,22.629217,120.343876,平日計時15元/30分，假日計時15元/30分。(以上參考，實際以現場公告為主),無,光復路至中山西路
Kaohsiung,H94,國慶九街23巷,22.587678,120.342367,，;。(以上參考，實際以現場公告為主),無,國慶九街至國慶七街
Kaohsiung,205,建中路,22.646798,120.31587,，;。(以上參考，實際以現場公告為主),無,(民族巷至建工路)
Kaohsiung,185,民瑞街,22.605333,120.31113,，;。(以上參考，實際以現場公告為主),無,(民壽街至中山路)
Kaohsiung,E17,聖德二街,22.608216,120.310162,，;。(以上參考，實際以現場公告為主),無,一德路至一心二路
Kaohsiung,273,美術東三路,22.657384,120.288584,平日計時15元/30分，假日計時15元/30分。(以上參考，實際以現場公告為主),無,(裕誠路至美術東二路口)
Kaohsiung,H21,華安街,22.64742,120.282783,平日計時15元/30分，假日計時15元/30分。(以上參考，實際以現場公告為主),無,(馬卡道路至河西一路*計時)（鼓山三路至翠華路*計次）
Kaohsiung,284,環河街,22.649901,120.291603,，;。(以上參考，實際以現場公告為主),無,美術東二路至中華二路
