縣市,停車場ID,停車場名稱,緯度,經度,費率資訊,電動車充電樁,地址
NewTaipei,100239,名軒海樂地B1地下停車場,25.201661,121.433286,小型車計時20元;小型車月租2500元;,未提供,新北市淡水區沙崙路2段707號B1
NewTaipei,110075,嘟嘟房金龍市場站停車場,25.068566,121.629288,小型車計時60元;小型車月租6000元;,未提供,新北市汐止區中興路與民族六街交叉口
NewTaipei,040080,茂霖停車場,25.005841,121.529612,小型車月租2000元;,未提供,新北市永和區福和橋下福和市集東北側後方
NewTaipei,080069,Times鶯歌車站前第2停車場,24.955313,121.355547,小型車計時80元;小型車月租8000元;,未提供,新北市鶯歌區建國路33號旁
NewTaipei,080070,Times鶯歌行政路(月租)停車場,24.956149,121.353509,小型車月租8000元;,未提供,新北市鶯歌區行政路89號旁
NewTaipei,090020,好庭車三峽北大停車場,24.941424,121.371875,小型車計時50元;小型車月租4000元;,未提供,新北市三峽區國際一街120號旁空地
NewTaipei,010014,民生公園地下停車場,25.013515,121.476307,小型車計時40元;小型車月租3600元;身障車月租1800元;,未提供,新北市板橋區民生路1段30號B1
NewTaipei,070080,城市車旅樹林福順停車場,24.979786,121.415076,小型車計時80元;小型車月租5000元;,未提供,新北市樹林區福順街2號旁空地
NewTaipei,170074,林口世大運選手村社會住宅地下停車場A區,25.077717,121.375623,小型車計時50元;小型車月租4000元;機車計時30元;機車月租600元;,未提供,新北市林口區仁愛路2段496、498、500號、民治路1、3號及文化二路1段392號地下1層與2層合併空間
NewTaipei,170071,林口世大運選手村社會住宅地下停車B區,25.075724,121.376729,小型車計時50元;小型車月租4000元;機車計時30元;機車月租600元;,未提供,新北市林口區仁愛路2段492號及文化一路1段201、203、205、207號地下1層與2層合併空間
NewTaipei,170072,林口世大運選手村社會住宅地下停車場C區,25.075255,121.378871,小型車計時50元;小型車月租4000元;機車計時30元;機車月租600元;,未提供,新北市林口區文化一路1段186、190巷6、8號及仁愛路2段196、198、200、202號地下1層與2層合併空間
NewTaipei,170073,林口世大運選手村社會住宅地下停車場D區,25.073323,121.376458,小型車計時50元;小型車月租4000元;機車計時30元;機車月租600元;,未提供,新北市林口區文化一路1段140、142、146、148、150、152、156、158、160、162、166號地下1層及2層合併空間
NewTaipei,100227,文強新民停車場,25.174104,121.438359,小型車計時80元;小型車月租5000元;,未提供,新北市淡水區新民街19巷巷口空地
NewTaipei,110009,神通資訊科技股份有限公司汐科火車站停車場,25.06554,121.654162,小型車計時60元;小型車月租6000元;,未提供,新北市汐止區大同路2段312巷至184巷間汐止高架橋鐵路下方
NewTaipei,140075,Times蘆洲長樂路第5停車場,25.08544,121.463393,小型車計時80元;小型車月租8000元;,未提供,新北市蘆洲區長樂路27號旁
NewTaipei,170121,林口區行政園區平面停車場,25.069551,121.36446,小型車計時20元;小型車計時30元;小型車月租2500元;身障車月租1250元;機車計次10元;機車月租200元;身障機車月租100元;重型機車計時20元;重型機車計時30元;重型機車月租1500元;,未提供,新北市林口區忠孝二路55號旁
NewTaipei,040024,好庭車永和停車場,25.00932,121.519834,小型車計時60元;小型車月租5000元;,未提供,新北市永和區警光街5-1號
NewTaipei,050119,Times  新莊福德一街停車場,25.056115,121.463351,小型車計時80元;小型車月租8000元;,未提供,新北市新莊區福德一街33號旁
NewTaipei,050057,Times新莊中原路第6停車場,25.054426,121.448788,小型車計時80元;小型車月租8000元;,未提供,新北市新莊區中原路255號對面
NewTaipei,040034,秀朗福利站附設平面停車場,25.002997,121.524636,小型車計時60元;小型車月租4000元;,未提供,新北市永和區永利路248號附設平面停車場
NewTaipei,020038,正義國小地下停車場,25.065037,121.496116,小型車計時30元;小型車月租4300元;身障車月租2150元;機車計時10元;機車月租300元;身障機車月租150元;,未提供,新北市三重區信義西街31號B1、B2、B3
NewTaipei,050274,新莊中正路機車停車場,25.037785,121.45831,機車計次10元;,未提供,新北市新莊區中正路80號旁
NewTaipei,170079,博客停車-寶雅林口仁愛場停車場,25.075726,121.385267,小型車計時30元;,未提供,新北市林口區育林街2、6號/2~9號車格位
NewTaipei,100017,淡水馬偕紀念醫院附設收費停車場,25.139006,121.46195,小型車計時40元;小型車計時30元;小型車計時20元;,未提供,新北市淡水區民權路47號/馬偕樓B2、B3及綜研大樓1F、B1、B3
NewTaipei,140007,蘆洲區成功地下停車場,25.085098,121.45812,小型車計時30元;小型車月租4100元;身障車月租2300元;,未提供,新北市蘆洲區長安街222號B1、B2
NewTaipei,140062,蘆洲區永康公園地下停車場,25.084784,121.458426,小型車計時30元;小型車月租4100元;身障車月租2300元;,未提供,新北市蘆洲區長安街222之1號B1~B3
NewTaipei,140013,蘆洲區民權平面停車場,25.085559,121.474954,小型車計時30元;小型車月租2450元;身障車月租2000元;,未提供,新北市蘆洲區民權路6號旁
NewTaipei,170080,博客停車-寶雅林口文化場停車場,25.068667,121.361335,小型車計時30元;,未提供,新北市林口區文化三路1段107號
NewTaipei,110080,立特明峰停車場,25.071451,121.632783,小型車計時60元;小型車月租5000元;,未提供,新北市汐止區民族二街與明峰街交叉口北側空地
NewTaipei,050275,168停車聯盟-新莊富貴場停車場,25.057116,121.448096,小型車計時80元;小型車月租8000元;,未提供,新北市新莊區富貴路500、502號B1~B4
NewTaipei,070081,圳民停車場,25.008751,121.423473,小型車月租2800元;,未提供,新北市樹林區俊保路43號前空地
NewTaipei,030170,中和區健康段機車平面停車場,25.002257,121.490128,機車計次10元;機車月租200元;身障機車月租100元;,未提供,新北市中和區中山路2段355巷中央公園內
NewTaipei,030009,中和區錦和運動公園停車場,24.992591,121.490501,小型車計時30元;小型車月租4000元;身障車月租2000元;機車免費;,未提供,新北市中和區錦和路352號1樓及B1、B2
NewTaipei,040023,大誠停車場,24.996646,121.519458,小型車月租3700元;,未提供,新北市永和區民權路102號B1
NewTaipei,270019,Times金山老街停車場,25.220173,121.63756,小型車計時80元;小型車月租8000元;,未提供,新北市金山區忠孝一路52號對面
NewTaipei,060115,新店中央平面停車場,24.97851,121.53105,小型車計時80元;小型車月租8000元;,未提供,新北市新店區斯馨路往央北二路400公尺處
NewTaipei,100051,Times淡金北新站停車場,25.180661,121.452458,小型車計時80元;小型車月租8000元;,未提供,新北市淡水區北新路221號旁
NewTaipei,020016,三重區龍門公園地下停車場,25.074257,121.498022,小型車計時20元;小型車月租3100元;身障車月租1550元;機車計次10元;機車月租月租300元;身障機車月租150元;,未提供,新北市三重區公園街32號
NewTaipei,010135,潤智停車場,24.996007,121.432731,小型車計時30元;小型車月租4000元;,未提供,新北市板橋區大觀路3段50巷50號旁空地
NewTaipei,130134,員和青年社會住宅地下停車場,24.982455,121.448309,小型車計時50元;小型車月租2800元;,未提供,新北市土城區莊園街155號B1~B3
NewTaipei,060159,央北青年社會住宅地下停車場,24.981167,121.526432,小型車計時50元;小型車月租3000元;,未提供,新北市新店區中山路137號B1、B2
NewTaipei,160048,同榮492停車場,25.055091,121.429239,小型車計時20元;小型車月租2700元;,未提供,新北市泰山區明志路1段492巷18號對面
NewTaipei,130056,土城區莒光四村平面停車場,24.987083,121.446472,小型車計時30元;小型車月租3000元;身障車月租2000元;機車計次10元;機車月租200元;身障機車月租100元;,未提供,新北市土城區中央路1段189巷口南側
NewTaipei,130003,土城區員林平面停車場,24.976513,121.444102,小型車計時30元;小型車月租3300元;身障車月租1600元;重型機車計時30元;重型機車月租1500元;,未提供,新北市土城區中正路67巷26號對面
NewTaipei,130048,土城區明德平面停車場,24.983902,121.466446,小型車計時20元;小型車計時30元;小型車月租3000元;身障車月租1300元;重型機車計時20元;重型機車計時30元;重型機車月租1500元;,未提供,新北市土城區延吉街及永豐路交界處
NewTaipei,130008,土城區永豐平面停車場,24.986987,121.464442,小型車計時30元;小型車月租3600元;身障車月租1800元;,未提供,新北市土城區立德路113號
NewTaipei,130051,土城區大安平面停車場,24.965663,121.43267,小型車計時30元;小型車月租2300元;身障車月租1100元;機車計次10元;機車月租月租200元;身障機車月租100元;,未提供,新北市土城區大安路20號對面
NewTaipei,010004,民生花市平面停車場,25.021573,121.469021,小型車計時30元;小型車計時40元;小型車月租3500元;身障車月租2000元;,未提供,新北市板橋區民生路2段200及207號對面
NewTaipei,020232,便利停車場三重三站,25.063023,121.492594,小型車計時40元;小型車月租5000元;機車月租900元;,未提供,新北市三重區中正北路29號B1
NewTaipei,150051,五股區成德平面停車場,25.1023,121.453222,小型車計時20元;小型車月租2000元;身障車月租1000元;機車計次10元;機車月租月租300元;身障機車月租150元;,未提供,新北市五股區成泰路3段544-1號旁
NewTaipei,150050,五股區芳洲平面停車場,25.083417,121.441369,小型車計時20元;小型車月租2000元;身障車月租10000元;重型機車計時20元;重型機車月租1500元;,未提供,新北市五股區芳洲路及新五路2段交叉口旁橋下
NewTaipei,090068,Times三峽中山路第2停車場,24.93765,121.361534,小型車計時80元;小型車月租8000元;,未提供,新北市三峽區中山路287號旁停車場
NewTaipei,020114,翔譽A+停車場,25.051351,121.487737,小型車計時30元;小型車月租4000元;機車月租300元;,未提供,新北市三重區成功路100號B1、B2
NewTaipei,030171,中和區公所洽公平面機車停車場,24.9987,121.501385,機車計次10元;,未提供,新北市中和區南山路4巷3號旁
NewTaipei,090041,禮頓企業有限公司國際二街停車場,24.942884,121.371933,小型車計時100元;小型車月租8000元;,未提供,新北市三峽區國際二街39號旁空地
NewTaipei,110029,汐止茄苳路停車場,25.07028,121.667103,小型車計時80元;小型車月租8000元;,未提供,新北市汐止區茄苳路12號旁空地
NewTaipei,160001,泰山區山腳平面停車場,25.0653,121.428994,小型車計時20元;小型車月租1800元;身障車月租1600元;,未提供,新北市泰山區憲訓路與美寧街交會處
NewTaipei,060017,中興低碳立體停車場,24.97665,121.547457,小型車計時20元;小型車計時30元;小型車月租4000元;身障車月租2000元;機車計次10元;機車月租300元;身障機車月租150元;重型機車計時20元;重型機車計時30元;重型機車月租1500元;,未提供,新北市新店區中興路3段6號
NewTaipei,050276,市達停車場西盛街站,25.013771,121.427626,,未提供,新北市新莊區西盛街362巷旁空地
NewTaipei,050277,新莊廣(停)三臨時平面停車場,25.030329,121.439273,小型車計時20元;小型車月租2500元;身障車月租1250元;,未提供,新北市新莊區新樹路69號旁、新樹路67巷北側空地停車場
NewTaipei,150034,五股區永安橋下平面停車場,25.080203,121.448574,小型車計時20元;小型車月租2000元;身障車月租1000元;,未提供,新北市五股區中興路與臺64高架橋交叉口
NewTaipei,160014,泰山區台貿三村平面停車場,25.067,121.431134,小型車計時20元;小型車月租2500元;身障車月租1250元;機車計時;,未提供,新北市泰山區半山雅路2號前
NewTaipei,110006,汐止區城中平面停車場,25.070088,121.660639,小型車計時30元;小型車月租2200元;身障車月租1250元;,未提供,新北市汐止區建成路78號對面
NewTaipei,050085,TimesUNIQLO新莊中正路店停車場,25.041284,121.462554,小型車計時80元;機車計次30元;,未提供,新北市新莊區中正路52號
NewTaipei,060161,嘟嘟房新店北新站停車場,24.980568,121.541217,小型車計時80元;,未提供,新北市新店區北新路3段51號B1，請由北新路3段65巷13弄進出
NewTaipei,140056,Times蘆洲水湳街停車場,25.092241,121.469317,小型車計時80元;小型車月租8000元;,未提供,新北市蘆洲區水湳街257號旁
NewTaipei,160049,俥萊信華場停車場,25.045827,121.441225,,未提供,新北市泰山區信華一街453號旁空地
NewTaipei,020014,三重區五常公園地下停車場,25.084024,121.495856,,未提供,新北市三重區五華街7巷30號B1
NewTaipei,020058,三重區厚德國小地下停車場,25.071172,121.489024,小型車計時30元;小型車月租4300元;身障車月租2150元;,未提供,新北市三重區忠孝路1段70號B1
NewTaipei,010106,大漢暨長江機車平面停車場,25.026169,121.466131,小型車計時30元;小型車月租3000元;身障車月租1500元;機車計次20元;機車月租400元;機車月租320元;身障機車月租200元;機車月租200元;機車月租160元;身障機車月租100元;重型機車計時30元;重型機車月租1500元;,未提供,新北市板橋區民生路3段109號對面
NewTaipei,010053,第一運動場地下及海山路平面停車場,25.010849,121.469901,小型車計時30元;小型車月租4000元;,未提供,新北市板橋區漢生東路278號B1/2、4~7、10~13、15、36~65號及1樓停車格位
NewTaipei,130136,土城板院段平面停車場,24.986563,121.457158,小型車計時30元;小型車月租4000元;身障車月租2000元;機車計次10元;機車月租300元;,未提供,新北市土城區學府路1段23巷與99巷交叉口
NewTaipei,170122,林口力行停車場,25.082261,121.373878,小型車計時50元;小型車月租5000元;,未提供,新北市林口區文化三路2段115巷93號對面空地
NewTaipei,030173,南山威力機車停車場,25.000688,121.496709,機車計次50元;機車月租1000元;,未提供,新北市中和區中山路2段291號B1、B2
NewTaipei,040081,Times永和豫溪街停車場,25.010003,121.519397,小型車計時80元;小型車月租8000元;,未提供,新北市永和區豫溪街110號旁
NewTaipei,050138,嘟嘟房五工1站停車場,25.062757,121.458403,小型車計時100元;小型車月租6000元;,未提供,新北市新莊區五工路95號旁/近機場捷運線新北產業園區站
NewTaipei,010295,民治第二停車場,25.032254,121.480242,小型車月租3500元;,未提供,新北市板橋區民治街81巷15號旁
NewTaipei,150045,五股新五路停車場,25.089311,121.446044,小型車計時50元;小型車月租5000元;,未提供,新北市五股區新五路3段25號對面
NewTaipei,080071,豐翊停車場,24.959782,121.342997,小型車月租2000元;,未提供,新北市鶯歌區大湖路26號旁
NewTaipei,090044,新北市三峽國民運動中心收費停車場,24.937168,121.368785,小型車計時20元;小型車計時30元;小型車月租4000元;機車計次20元;,未提供,新北市三峽區文化路210巷12號1樓及B1
NewTaipei,050137,驛林交通股份有限公司輔大醫療大樓站停車場,25.038579,121.431387,小型車計時30元;小型車月租2500元;,未提供,新北市新莊區中正路510號(輔仁大學國璽樓)B1/1~32、34、35、49~54、57~97、*1~*23、*27、*30~*59號車格位
NewTaipei,060087,新店區民安段臨時平面停車場,24.966972,121.517765,小型車計時30元;小型車月租3200元;身障車月租2000元;,未提供,新北市新店區安民街78號旁
NewTaipei,060086,新店區安和臨時平面停車場,24.970731,121.516805,小型車計時30元;小型車月租3200元;身障車月租2000元;機車免費;,未提供,新北市新店區安民街168巷對面
NewTaipei,060160,新店區陽光段平面停車場,24.977642,121.516794,小型車月租4000元;身障車月租2000元;,未提供,新北市新店區安和路2段與安業街口
NewTaipei,020061,忠孝碼頭停車場,25.056152,121.499277,小型車計時20元;小型車月租4000元;身障車月租2000元;機車免費;,未提供,新北市三重區忠孝橋下高灘地臨時停車場/環河南路與大同南路交叉口附近
NewTaipei,010123,市立殯儀館停車場,25.028464,121.456604,小型車計時50元;機車免費;,未提供,新北市板橋區中正路560號殯儀館附屬平面停車空間
NewTaipei,060111,新和臨時平面停車場,24.98623,121.52211,小型車計時30元;小型車月租3500元;身障車月租2000元;,未提供,新北市新店區永安街109巷27號旁
NewTaipei,020247,宏仁醫院收費停車場,25.053917,121.483786,小型車計時40元;小型車計時30元;小型車月租5000元;機車計次30元;機車月租月租300元;,未提供,"新北市三重區水漾路1段158號B1、B2/47~51,54~58號汽車位、B3、B4/1~15,18,19號汽車位"
NewTaipei,040082,永和中興停車場,25.012087,121.518489,小型車計時120元;小型車月租8000元;,未提供,新北市永和區中興街88號旁
NewTaipei,060092,新店國校停車場,24.954621,121.538185,小型車計時100元;小型車月租8000元;,未提供,新北市新店區國校路30號對面空地
NewTaipei,110044,台灣科學園區停車場,25.059204,121.635926,小型車計時60元;小型車月租4000元;,未提供,新北市汐止區大同路一段237號B1/5~107、111~130、155~240號車格位
NewTaipei,140076,Times蘆洲三民路第7停車場,25.092122,121.462319,小型車計時80元;小型車月租8000元;,未提供,新北市蘆洲區三民路559號旁
NewTaipei,110100,汐止福泰大飯店停車場,25.055039,121.631291,小型車計時150元;,未提供,新北市汐止區大同路1段128號B1
NewTaipei,140023,台灣聯通徐匯廣場停車場,25.080545,121.480441,小型車計時100元;小型車月租8000元;,未提供,新北市蘆洲區中山一路6、8號(代表號)地下3至6層
NewTaipei,090019,新北市市立殯儀館三峽火化場立體停車場,24.94857,121.407972,小型車計時30元;,未提供,新北市三峽區介壽路3段260巷1號1、2樓/61~96號車格位及B1
NewTaipei,060064,新店高中運動中心停車場,24.9729,121.542081,小型車月租6000元;,未提供,新北市新店區中央路93號B1/1~6及11~26號車格位
NewTaipei,090045,北大國民小學停車場,24.939151,121.373237,小型車月租2500元;,未提供,新北市三峽區國光街100號B1
NewTaipei,100230,淡水中正路平面停車場,25.173019,121.435804,小型車計時50元;小型車月租1萬元;身障車月租5000元;,未提供,新北市淡水區中正路233號
NewTaipei,230020,八里停六平面停車場,25.153457,121.403303,小型車計時20元;小型車月租1300元;身障車月租650元;,未提供,新北市八里區商港一路與商港九路交叉口
NewTaipei,230021,八里停七平面停車場,25.148308,121.397543,小型車計時20元;小型車月租1300元;身障車月租650元;,未提供,新北市八里區商港一路及商港六路交叉口
NewTaipei,230028,八里仁愛平面停車場,25.159753,121.411661,小型車計時40元;小型車月租3000元;,未提供,新北市八里區仁愛路80號對面空地停車場
NewTaipei,070082,Times樹林車站前停車場,24.99182,121.425711,小型車計時80元;小型車月租8000元;,未提供,新北市樹林區鎮前街35號後方
NewTaipei,040030,永安停車場,25.003351,121.526778,小型車計時30元;小型車月租4000元;,未提供,新北市永和區成功路1段80號B3
NewTaipei,010125,大庭段平面停車場,25.017893,121.459254,小型車計時30元;小型車月租4000元;身障車月租2000元;,未提供,新北市板橋區國光路76號及156號旁空地
NewTaipei,060067,矽谷溫泉會館停車場,24.98276,121.533594,小型車計時100元;小型車月租5000元;,未提供,新北市新店區中正路491-1號B1~B6
NewTaipei,030174,中和安邦社宅地下停車場,24.999226,121.495,小型車計時40元;小型車月租3700元;,未提供,新北市中和區連城路142號B1/241~258、262~269、273~278號格位及B2、B3
NewTaipei,020024,三光國小地下室停車場,25.056197,121.496636,小型車月租3200元;,未提供,新北市三重區大同南路157號B1
NewTaipei,030031,中和區復興大樓地下停車場,24.989549,121.506665,小型車計時20元;小型車計時30元;小型車月租4000元;小型車月租3500元;身障車月租2000元;身障車月租1750元;,未提供,新北市中和區南山路236號B1/1、2、4~7、9、10、14~21、25~28、31號車格位及B2/2~10、15~26、28~51號車格位
NewTaipei,060022,中興停車場,24.979145,121.544618,小型車月租5000元;,未提供,新北市新店區中興路3段131號2樓及頂層
NewTaipei,130117,禾典土城站停車場,24.976099,121.446733,小型車計時100元;小型車月租1萬元;,未提供,新北市土城區中正路151巷27號旁空地
NewTaipei,050278,市達停車場西盛街二站,25.012885,121.428217,小型車計時30元;小型車月租3000元;,未提供,新北市新莊區西盛街387巷旁空地
NewTaipei,050280,宏達經營管理顧問有限公司昌德停車場,25.055128,121.452438,小型車計時60元;小型車月租5000元;,未提供,新北市新莊區中原路228~236號右後方空地
NewTaipei,150027,六福新台北大樓立體停車場,25.06562,121.451986,小型車計時40元;小型車月租4000元;,未提供,新北市五股區五權五路27號
NewTaipei,080074,長揚停車場鶯歌站,24.970321,121.33481,小型車月租3000元;,未提供,新北市鶯歌區鶯歌路158號旁空地
NewTaipei,090069,長揚停車場三峽站,24.940401,121.371369,小型車月租3500元;,未提供,新北市三峽區國光街364巷14號對面空地
NewTaipei,010296,長揚停車場大觀2站,25.003752,121.449433,機車月租350元;,未提供,新北市板橋區大觀路2段1巷28號前方空地
NewTaipei,230017,中庄公有市場停車場,25.160249,121.416072,小型車計時30元;小型車計時40元;,未提供,新北市八里區中山路1段109號B1
NewTaipei,010179,萬板一平面停車場,25.028115,121.481433,小型車計時40元;小型車月租3000元;,未提供,新北市板橋區懷德街235巷旁空地停車場
NewTaipei,060076,宏達經營管理顧問有限公司安坑停車場,24.973539,121.519198,小型車計時100元;小型車月租6000元;,未提供,新北市新店區安和路2段141號B1、1樓
NewTaipei,040013,中信平面汽車停車場,25.012659,121.519005,小型車計時40元;小型車計時50元;小型車月租6500元;身障車月租3250元;小型車月租1625元 ;,未提供,新北市永和區中興街88號對面空地
NewTaipei,030158,雙和醫院雙和校區停車場,24.991274,121.494131,小型車計時40元;小型車月租5000元;機車計次20元;重型機車計時40元;,未提供,新北市中和區圓通路301號1F、2F、B1、B2
NewTaipei,150044,勤華企業有限公司新城停車場,25.091122,121.446118,小型車計時40元;小型車月租2500元;,未提供,新北市五股區新城六路151號旁空地
NewTaipei,130137,新詠明德停車場,24.98039,121.453215,小型車計時30元;小型車月租3000元;,未提供,新北市土城區金城路2段80號旁空地
NewTaipei,210007,鞍部停車場,25.183641,121.529204,小型車計時30元;機車計次20元;,未提供,新北市三芝區大屯山鞍部登山口對面
NewTaipei,210005,大屯2號停車場,25.185466,121.520945,小型車計時20元;,未提供,新北市三芝區大屯自然公園旁
NewTaipei,210004,大屯1號停車場,25.186184,121.522283,小型車計時20元;機車計次20元;,未提供,新北市三芝區大屯自然公園旁
NewTaipei,210006,二子坪停車場,25.186623,121.525655,小型車計時30元;機車計次20元;,未提供,新北市三芝 區二子坪、大屯山車道入口處
NewTaipei,030175,中和區大仁段平面停車場,24.993811,121.517766,小型車計時30元;小型車計時40元;小型車月租4000元;身障車月租2000元;機車計次10元;機車月租200元;身障機車月租100元;重型機車計時30元;重型機車計時40元;重型機車月租1500元;,未提供,新北市中和區大仁街與大勇街46巷交界處
NewTaipei,010297,板橋民治文新平面停車場,25.034139,121.480831,小型車計時40元;小型車月租5000元;,未提供,新北市板橋區民治街57巷32-1號旁
NewTaipei,030088,和仁錦和收費停車場,24.990384,121.490532,小型車計時30元;小型車計時40元;機車計次20元;,未提供,新北市中和區錦和路388號1F及B1
NewTaipei,170123,Times林口惠民街停車場,25.066438,121.357735,小型車計時80元;小型車月租8000元;,未提供,新北市林口區惠民街30巷25號對面
NewTaipei,050086,Times新莊新泰路停車場,25.036633,121.448165,小型車計時80元;小型車月租8000元;,未提供,新北市新莊區新泰路122號旁空地
NewTaipei,110107,日月光社區停車場,25.075546,121.637922,小型車計時100元;,未提供,新北市汐止區康寧街751巷13號1樓/10~20及23~35號車格位
NewTaipei,010124,江翠停五平面停車場,25.028006,121.455869,小型車計時30元;小型車月租3000元;身障車月租1500元;,未提供,新北市板橋區中正路560號
NewTaipei,090030,禮頓企業股份有限公司北大學成二站停車場,24.942175,121.374743,小型車計時100元;小型車月租8000元;,未提供,新北市三峽區學成路159號旁
NewTaipei,050281,嘟嘟房新莊民樂站停車場,25.042181,121.458058,小型車計時100元;,未提供,新北市新莊區民樂街66號旁空地
NewTaipei,060061,安康公有市場停車場,24.962796,121.512676,小型車計時20元;,未提供,新北市新店區安康路2段120號B2
NewTaipei,010298,板橋民生環河平面停車場,25.032236,121.463066,機車計次20元;機車月租200元;機車月租160元;身障機車月租100元;,未提供,新北市板橋區民生路3段/大漢橋親子遊戲場旁
NewTaipei,020224,三重自強臨時平面停車場,25.082177,121.495133,小型車計時30元;小型車月租3500元;身障車月租2000元;機車計時10元;機車月租300元;身障機車月租150元;,未提供,新北市三重區自強路5段91號對面空地
NewTaipei,020039,三重忠孝路臨時平面停車場,25.064105,121.481656,小型車計時30元;小型車月租4000元;身障車月租2000元;,未提供,新北市三重區忠孝路3段84巷與洛陽街45巷交叉口
NewTaipei,080050,鶯歌區公八公園平面停車場,24.955657,121.34234,小型車計時20元;小型車計時40元;小型車月租3000元;身障車月租1500元;,未提供,新北市鶯歌區國華路與永明街交叉口
NewTaipei,080051,鶯歌區三鶯轉運站南側平面停車場,24.955044,121.359197,大型車計時40元;大型車計時80元;大型車月租6000元;大型車月租4800元;小型車計時20元;小型車計時40元;小型車月租3000元;小型車月租2400元;身障車月租1500元;,未提供,新北市鶯歌區館前路與文化路交叉口/三鶯轉運站南側
NewTaipei,080052,鶯歌區三鶯轉運站北側平面停車場,24.9547,121.35826,小型車計時20元;小型車計時40元;小型車月租3000元;身障車月租1500元;機車計次10元;機車月租300元;身障機車月租150元;,未提供,新北市鶯歌區館前路與文化路交叉口/三鶯轉運站北側
NewTaipei,020217,三重興穀國小地下停車場,25.050558,121.474235,小型車計時30元;小型車月租4000元;身障車月租2000元;,未提供,新北市三重區五谷王北街46號B1
NewTaipei,130010,捷運永寧站轉乘停車場,24.966484,121.435901,小型車計時20元;小型車計時10元;小型車月租2500元;身障車計時1250元;機車計次20元;機車月租300元;身障機車月租150元;,未提供,新北市土城區中央路3段105號
NewTaipei,070011,樹林區文林國民小學停車場,24.997552,121.424523,小型車計次50元;小型車計次100元;小型車計次50元;小型車計時100元;小型車月租2000元;,未提供,新北市樹林區千歲街59號1樓/1~39及60、61號車格位
NewTaipei,050218,Times新莊國家影視中心停車場,25.056373,121.446904,小型車計時30元;小型車計時50元;機車計次20元;,未提供,新北市新莊區文藝路2號B1
NewTaipei,050184,Times新莊化成路停車場,25.051604,121.465218,小型車計時80元;小型車月租8000元;,未提供,新北市新莊區化成路211巷1號之8旁
NewTaipei,160050,Times泰山壽山路停車場,25.030289,121.418417,小型車計時80元;小型車月租8000元;,未提供,新北市泰山區壽山路104號旁
NewTaipei,170051,環球購物中心林口A9停車場,25.06613,121.361588,小型車計時100元;小型車月租8000元;機車計次100元;,未提供,新北市林口區文化三路1段2號B2、B3
NewTaipei,090070,大板根酒店本館地下室收費停車場,24.870891,121.407082,小型車計時50元;,未提供,新北市三峽區插角里79號B2、B3
NewTaipei,050158,行政院新莊聯合辦公大樓停車場,25.056712,121.443888,小型車計時30元;,未提供,新北市新莊區中平路439號B2/F11、F12、F15~F59、F62~F78、G1~G62、H1~H74、J1~J35、K56、K57、K64~K74號車格位
NewTaipei,030080,中和區和城路平面停車場,24.994168,121.490022,小型車計時20元;小型車計時30元;小型車月租3200元;身障車月租1500元;機車免費;,未提供,新北市中和區中正路501號旁
NewTaipei,030015,中和區民安平面停車場,25.004554,121.479155,小型車計時20元;小型車計時30元;小型車月租3200元;身障車月租1500元;機車免費;,未提供,新北市中和區員山路455巷10號前空地
NewTaipei,040044,永和區保生路平面停車場,25.012184,121.504973,小型車計時30元;小型車月租3500元;身障車月租1650元;機車免費;,未提供,新北市永和區保安路292號旁
NewTaipei,030176,台灣科技公園停車場,24.998543,121.491334,小型車計時80元;小型車月租5000元;,未提供,新北市中和區建八路198號B1/6~11、376~380及392~399號車格位
NewTaipei,090071,滿月圓國家森林遊樂區停車場,24.83271,121.445799,大型車計次100元;小型車計次100元;,未提供,新北市三峽區有木里179號
NewTaipei,230023,八里區下庄公有零售市場附設停車場,25.146332,121.399829,小型車計時20元;小型車月租4000元;,未提供,新北市八里區舊城路19號B1
NewTaipei,060162,新店溪洲園區停車場,24.968307,121.529098,小型車計時30元;,未提供,新北市新店區溪洲路226號1樓/1~21號車格位
NewTaipei,010011,重慶公園地下停車場,24.999894,121.464069,小型車計時30元;小型車月租4000元;身障車月租2500元;機車免費;,未提供,新北市板橋區重慶路265號B1、B2
NewTaipei,010219,環河公園臨時平面停車場,25.01629,121.45031,小型車計時20元;小型車月租2500元;身障車月租1500元;機車免費;,未提供,新北市板橋區板城路與南雅西路2段301巷41弄交叉口
NewTaipei,010045,聖若望平面停車場,25.009556,121.451875,小型車計時30元;小型車月租3000元;身障車月租2000元;,未提供,新北市板橋區南雅西路2段7巷底
NewTaipei,010213,南雅西路環河平面停車場,25.013132,121.451422,小型車計時30元;小型車月租3000元;身障車月租1500元;,未提供,新北市板橋區南雅西路2段175巷口
NewTaipei,010043,國慶平面停車場,24.999653,121.463281,小型車計時30元;小型車計時40元;小型車月租3600元;身障車月租2000元;,未提供,新北市板橋區重慶路277、279號對面
NewTaipei,010033,英士路平面停車場,25.024007,121.460181,,未提供,新北市板橋區新海路135巷口
NewTaipei,050196,富貴中華社區停車場,25.037995,121.451928,機車計次40元;,未提供,新北市新莊區中華路1段43號B1/A區1~157號車格位
NewTaipei,100231,USPACE海洋都心停車場,25.196966,121.438881,小型車計時80元;小型車月租8000元;機車計次50元;,未提供,新北市淡水區新市五路3段350號~400號B1、B2
