縣市,停車場ID,停車場名稱,緯度,經度,費率資訊,電動車充電樁,地址
Taichung,05P0C0017A,北區-公有-大湖停車場,24.147960662841797,120.67913055419922,20/時,無,台中市中區中華路二段41巷1
Taichung,04P0C0002A,西區-公有-土庫P,24.141420364379883,120.65740966796875,"每30分鐘10元，未滿30分鐘以30分鐘計，月票每月新臺幣1,200元整",無,臺中市西區忠明南路、存中街、華美街
Taichung,07P0C0010A,南屯區-公有-馬祖P,24.13442039489746,120.61026763916016,計時:20/時，每30分鐘收費10元，以此類推，未滿30分鐘以30分鐘計，逾30分鐘以一小時計。,無,臺中市南屯區忠勇路19巷(彩虹眷村旁)
Taichung,07P0C0012A,南屯區-公有-新厝P,24.14575958251953,120.62886047363281,10元/半小時 當日最高優惠120元,無,臺中市南屯區台中市益豐路四段338號對面停車場
Taichung,05P0C0001A,北區-公有-山西P,24.171489715576172,120.6759262084961,計時: 20元/時（全日），以半小時計費，如不逾三十分鐘者，以半小時計算； 如逾三十分鐘者，仍以一小時計算。,無,臺中市北區北平路與山西路
Taichung,02P0C0010A,東區-公有-精武東P,24.148069381713867,120.70790100097656,半小時10元 無當日最高,無,臺中市東區401台中市東英十七街與三賢街
Taichung,03P0M0002A,南區-公有-城隍機車停車場,24.12957000732422,120.6806869506836,計次20元,無,台中市南區忠孝路153號
Taichung,28P0C0013A,大里區-公有-廣兼停六P   ,24.114110946655273,120.67616271972656,"20元/時，月票1,200元",無,臺中市大里區412台中市永隆七街89-65號
Taichung,09P0C0001A,豐原區-公有-大明路中興P,24.241840362548828,120.70855712890625,20/時,無,臺中市豐原區大明路154號旁
Taichung,08P0C0009A,北屯區-公有-中興網球附設P,24.174449920654297,120.67616271972656,計時：20元/時，當日最高收費120元,無,臺中市北屯區瀋陽路一段、山西路二段口
Taichung,08P0C0016A,北屯區-公有-松竹P,24.180320739746094,120.68302917480469,小型車每小時新臺幣20 元，以半小時計費，如不逾三十分鐘者，以半小時計算； 如逾三十分鐘者，仍以一小時計算。汽車月租每月每輛新台幣600 元整。,無,臺中市北屯區梅川東路5段與崇德6路
Taichung,06P0C0007A,西屯區-公有-太原P,24.161209106445312,120.65978240966797,10元/半小時,無,臺中市西屯區太原路一段與忠義街
Taichung,02P0M0002A,東區-公有-舊建國市場臨時P,24.138879776000977,120.68775939941406,機車30元/次、汽車15元/半小時,無,臺中市東區建國路與八德街口
Taichung,04P0C0006A,西區-公有-光明P,24.13336944580078,120.67495727539062,每小時20元,無,臺中市自由路一段89巷2號自由路一段89巷2號
Taichung,28P0C0009A,大里區-公有-立元P,24.101280212402344,120.69835662841797,"20元/時，月票1,200元，當日最高200",無,臺中市大里區412台中市立元路63-79號
Taichung,04P0C0011A,西區-公有-貴和P,24.13620948791504,120.6707763671875,計時:20/時，每30分鐘收費10元，以此類推，未滿30分鐘以30分鐘計，逾30分鐘以一小時計。,無,臺中市西區貴和街、大全街
Taichung,09P0C0017A,豐原區-公有-環北站P,24.258020401000977,120.71923828125,"24小時,10元/半H",無,臺中市豐原區圓環北路一段319號
Taichung,04P0C0005A,西區-公有-民龍P,24.15247917175293,120.67044067382812,計時:20/時，每30分鐘收費10元，以此類推，未滿30分鐘以30分鐘計，逾30分鐘以一小時計。,無,臺中市西區民權路、博館一街
Taichung,27P0C0003B,太平區-公有-新平立體P,24.149200439453125,120.71589660644531,20元,無,臺中市太平區樹孝路1號
Taichung,06P0C0006A,西屯區-公有-大鵬P  ,24.175569534301758,120.66570281982422,"20元/時，月票1,200元",無,臺中市西屯區407台中市中清西二街
Taichung,27P0C0011A,太平區-公所-馬卡龍公園P,24.147600173950195,120.71343994140625,汽車10元/半小時，月票1500元/月，機車免收停車費。,無,臺中市太平區406台中市環中東路四段19號
Taichung,09P0C0012A,豐原區-公有-北陽路P,24.251819610595703,120.73204803466797,"24小時,10元/半H",無,臺中市豐原區北陽路40巷旁
Taichung,02P0C0002A,東區-公有-(停61)十甲P,24.141630172729492,120.70439147949219,"24小時,10元/半H  月租:1800元",無,401臺中市東區東英八街61號旁
Taichung,04P0C0009C,西區-公有-柳川P,24.140869140625,120.67198181152344,小型車每小時新台幣 20 元整，停車時數一律以半小時計算。每 30 分鐘收費 10 元，以此類推，未滿 30 分鐘以 30 分鐘計，逾 30 分鐘以一小時計。汽車月租每月每輛新臺幣 1200 元整，另油電混合車停車 月票則半價優惠。,無,台中市西區中華路一段1之120號B2樓
Taichung,06P0C0027A,西屯區-公有-秋紅谷平面停車場,24.166919708251953,120.64031219482422,汽車臨停10元/30分，未滿30分鐘者，以30分鐘計算；機車每日每次10元。汽車月票卡每月每輛新台幣1200元；機車月票卡每月每輛新台幣100元。,無,臺中市西屯區407台中市河南路三段49號
Taichung,03P0C0006A,南區-公有-國資圖P,24.129270553588867,120.67137145996094,機車:10元/次 ，汽車：20元/時；平日最高：100元,無,復興路三段與復興園路
Taichung,06P0C0002A,西屯區-公有-上安P  ,24.171289443969727,120.63983917236328,"20元/時，月票1,200元",無,407臺中市西屯區上安路89號旁
Taichung,27P0C0010A,太平區-公所-長安P,24.152719497680664,120.72608184814453,10元/半小時，月票1500元/月。,無,臺中市太平區台中市長安11街
Taichung,06P0C0023A,西屯區-公有-福恩P,24.182449340820312,120.61506652832031,10元/半小時,無,臺中市西屯區工業區一路2巷與工業區一路
Taichung,07P0C0005A,南屯區-公有-文心森林公園附屬P,24.14539909362793,120.6435317993164,10/半小時 當日最高上限200,無,臺中市南屯區台中市惠文路491號對面停車場
Taichung,05P0C0010A,北區-公有-金龍P,24.15534019470215,120.68607330322266,計時:20/時，每30分鐘收費10元，以此類推，未滿30分鐘以30分鐘計，逾30分鐘以一小時計。,無,臺中市北區   三民路、崇德路
Taichung,07P0C0013A,南屯區-公有-精科P,24.148149490356445,120.58956146240234,10元/半小時 ,無,臺中市南屯區文山里寶文段683-6地號
Taichung,02P0C0004A,東區-公有-三賢P,24.144790649414062,120.69877624511719,10元/半小時,無,臺中市東區十甲路、東英十一街
Taichung,05P0C0012A,北區-公有-健行P,24.160459518432617,120.6722183227539,10元/30分，月票1200,無,臺中市北區梅亭街、華中街
Taichung,17P0C0001A,潭子-公有-環中東路一段台74快速道路下P ,24.20008087158203,120.70968627929688,汽車臨停10元/30分鐘，入場前10分鐘免費，未滿半小時以半小時計收，每日臨停最高收費200元；汽車月票每月每輛1200元；機車不收費。,無,環中東路一段–福潭路口
Taichung,09P0C0009A,豐原區-公有-葫蘆墩圳平面P7,24.250499725341797,120.7176513671875,30元/時,無,臺中市豐原區富春路-復興路
Taichung,05P0C0015C,北區-公有-雙十國中地下停車場,24.158790588378906,120.68086242675781,15元/半小時,無,力行路258號
Taichung,28P0C0018C,大里區-公有-大里區益民國小地下P,24.158790588378906,120.68086242675781,"計時10元/半小時,當日上限200元，月租每月1800元",無,臺中市大里區新南路與東榮路55巷口
Taichung,06P0C0026A,西屯區-公有-櫻花P  ,24.17011070251465,120.65203094482422,"20元/時，月票1,200元",無,臺中市西屯區407台中市櫻花路
Taichung,05P0C0006A,北區-公有-忠明路臨時P,24.16356086730957,120.67363739013672,10元/時,無,臺中市北區忠明路510巷與中清路1段419巷旁
Taichung,05P0C0008A,北區-公有-武昌P,24.16935920715332,120.66822052001953,.小型車每小時新台幣 20 元整，停車時數一律以半小時計算。每 30 分鐘收費 10 元，以此類推，未滿 30 分鐘以 30 分鐘計，逾 30 分鐘以一小時計。汽車月租每月每輛新臺幣 1800 元整，另油電混合車停車 月票則半價優惠。,無,臺中市北區台中市陝西路59號
Taichung,13P0C0004B,沙鹿區-公有-沙田立體P,24.235200881958008,120.55906677246094,汽車15元/半小時，月票3000元/月；機車20元/次，月票200元/月。,無,臺中市沙鹿區興仁里16鄰沙田路116號
Taichung,07P0C0002A,南屯區-公有-大進P,24.1418399810791,120.64997100830078,每小時20元,無,臺中市南屯區大墩五街187號
Taichung,06P0C0004A,西屯區-公有-大福P,24.177169799804688,120.66719055175781,10元/半小時,無,臺中市西屯區長安路二段與中清路65巷101弄
Taichung,18P0C0004A,大雅區-公有-停六P,24.21673011779785,120.66609954833984,"汽車臨時停車每半小時新台幣15元 汽車月租每月每輛新台幣1,200元整",無,臺中市大雅區雅潭路建興路交叉處
Taichung,09P0C0013A,豐原區-公有-廣兼停二P,24.248069763183594,120.71479034423828,"24小時,10元/半H",無,臺中市豐原區中興路136號
Taichung,06P0C0014A,西屯區-公有-河南P  ,24.16990089416504,120.66217041015625,"20元/時，月票1,200元",無,407台中市西屯區河南路一段122號
Taichung,08P0C0002A,北屯區-公有-(細廣停1)敦化P,24.185270309448242,120.66343688964844,"24小時,10元/半H",無,臺中市北屯區中平路與敦化路口
Taichung,28P0C0002A,大里區-公有-德芳興P,24.1041202545166,120.6778335571289,"20元/時，月票1,200元",無,臺中市大里區412台中市德芳路二段28號
Taichung,06P0C0028A,西屯區-公有-惠中停車場(A區),24.165010452270508,120.64669036865234,"收費標準：(1)汽車臨時停車每半小時新台幣15元，停車時數未滿半小時者，以半小時計算收費。汽車月租每月每輛新台幣2,400元整。(2)免收停車費車輛依據「臺中市公有停車場收費自治條例」辦理。",無,臺中市西屯區407台中市惠中路99號
Taichung,12P0C0001A,清水區-公有-牛罵頭P,24.268070220947266,120.57495880126953,"20元/時，月票1,200元",無,臺中市清水區436台中市中山路231號
Taichung,06P0C0016A,西屯區-公有-國豐P,24.192399978637695,120.61316680908203,10元/半小時,無,臺中市玉門路西平南巷交叉口與國安二路
Taichung,03P0C0008A,南區-公有-復興P,24.13176918029785,120.67649841308594,計時：10元/半小時,無,臺中市南區402台中市復興路三段261號
Taichung,18P0C0005A,大雅區-公有-中清雅潭P,24.221120834350586,120.6482925415039,"甲類（每小時20元或每次30元）標準內收費，即小型車計時20元/小時或計次30元/次內，前開費率如採計時應以半小時計價。 小型車月票1,500元內",無,臺中市大雅區中清東路與雅潭路路口西側
Taichung,07P0C0007C,南屯區-公有-水安宮地下P,24.153579711914062,120.6462631225586,計時：15元/半小時,無,臺中市南屯區408台中市大業路357號
Taichung,07P0C0015A,南屯區-公有-錢嶺P,24.15251922607422,120.59638977050781,10/半小時 當日最高上限200,無,臺中市南屯區台中市精科五路38號旁停車場
Taichung,03P0C0011A,南區-公有-崇倫北街19巷停車場,24.132959365844727,120.65628814697266,每半小時收費10元 當日最高上限360 元,無,臺中市南區崇倫北街40號
Taichung,08P0C0003A,北屯區-公有-(細廣停1)景賢P,24.166669845581055,120.73084259033203,"24小時,10元/半H",無,臺中市北屯區景賢路與太祥路路口
Taichung,03P0C0001A,南區-公有-大慶P,24.12017059326172,120.64923858642578,機車:20元/次 ,無,臺中市南區文心南路、建國北路口(口腔大樓旁)
Taichung,07P0C0008A,南屯區-公有-南屯P  ,24.14160919189453,120.64032745361328,"20元/時，月票1,800元",無,臺中市南屯區408台中市
Taichung,08P0C0015A,北屯區-公有-昌和公園附設P,24.182659149169922,120.68797302246094,計時：10元/半小時，當日最高收費180元,無,臺中市北屯區昌平路二段、梅川北街
Taichung,04P0C0008A,西區-公有-林森P,24.134410858154297,120.67388916015625,每小時20元,無,臺中市西區林森路33號
Taichung,06P0C0032C,西屯區-公有-市政公園地下停車場,24.15900993347168,120.64707946777344,計時：10元/時，全程以半小時計費,有,臺中市西屯區407台中市惠中路一段99號
Taichung,05P0C0019C,北區-獎參-中正公園地下停車場,24.157270431518555,120.68118286132812,計時：汽車４０元/小時。機車２０元/６小時。,無,臺中市北區學士路106號
Taichung,09P0C0018A,豐原區-公有-豐原區社會住宅預定地臨時停車場,24.255430221557617,120.72444915771484,汽車計時:一小時20元 ; 機車計次:一次20元,無,臺中市豐原區豐勢路一段139號
Taichung,02P0C0003A,東區-公有-一心P,24.139070510864258,120.70213317871094,小型車每小時新台幣 20 元整，停車時數一律以半小時計算。每 30 分鐘收費 10 元，以此類推，未滿 30 分鐘以 30 分鐘計，逾 30 分鐘以一小時計。汽車月租每月每輛新臺幣 1200 元整，另油電混合車停車 月票則半價優惠。,無,臺中市東區一心街361號
Taichung,08P0C0019A,北屯區-公有-軍福P,24.17824935913086,120.71540832519531,計時:20元/小時，全程以半小時計費,無,台中市北屯區松竹三路2號
Taichung,28P0C0006A,大里區-公有-國光公園P,24.116519927978516,120.67745208740234,"20元/時，月票1,200元",無,臺中市大里區412台中市興大南街39號
Taichung,05P0C0016A,北區-公有-福音停車場,24.14682960510254,120.68144989013672,20/時,無,台中市北區精武路456號
Taichung,03P0C0005A,南區-公有-健康公園附設P,24.121070861816406,120.66992950439453,計時：10元/半小時,無,臺中市南區402台中市五權南路329-333號
Taichung,09P0M0001A,豐原區-公有-橫街尾P,24.25054931640625,120.7174072265625,免費,無,臺中市豐原區富春街
Taichung,17P0C0003B,潭子區-公有-潭興立體停車場,24.2113094329834,120.70416259765625,15元/半小時，平日12小時最高150元，假日12小時最高200元,無,台中市潭子區潭興路三段25號
Taichung,06P0C0008A,西屯區-公有-弘孝P  ,24.171039581298828,120.64903259277344,"20元/時，月票1,200元",無,臺中市西屯區407台中市弘孝路229號
Taichung,06P0C0030A,西屯區-公有-中央公園北側P,24.197019577026367,120.65013122558594,計時:20/時，每30分鐘收費10元，以此類推，未滿30分鐘以30分鐘計，逾30分鐘以一小時計。,無,臺中市西屯區環中路二段與中科路與經貿路旁空地
Taichung,03P0C0012A,南區-公有-工學六街停車場,24.11408042907715,120.66040802001953,半小時10元，12小時150元,無,台中市南區工學六街
Taichung,08P0C0025A,北屯區-公有-(廣兼停7)南興P,24.180070877075195,120.70909118652344,10/0.5小時,有,臺中市北屯區軍功里旱溪西路三段與軍福十九路交叉口停車場
Taichung,07P0C0003A,南屯區-公有-大新P  ,24.149900436401367,120.65292358398438,20元/時,無,臺中市南屯區408台中市大墩十二街
Taichung,08P0C0014A,北屯區-公有-江興P,24.163450241088867,120.69647216796875,"24小時,10元/半H  月租:1800元",無,臺中市北屯區國強街205巷及國豐街口
Taichung,09P0C0006A,豐原區-公有-葫蘆墩圳平面P4,24.252660751342773,120.71985626220703,30元/時,無,臺中市豐原區和平街-新生北路
Taichung,08P0C0018A,北屯區-公有-軍功P,24.182029724121094,120.71965026855469,計時:20元/小時，全程以半小時計費。,無,臺中市北屯區軍功路二段
Taichung,08P0C0021C,北屯區-公有-臺中市中央公園地下P,24.179960250854492,120.65807342529297,汽車計時:20/時，每30分鐘收費10元，以此類推，未滿30分鐘以30分鐘計，逾30分鐘以一小時計。機車當日每次20元。,無,臺中市北屯區經貿路一段159號
Taichung,27P0C0012A,太平區-公所-祥順運動公園P,24.136940002441406,120.71253967285156,汽車10元/半小時，月票1500元/月。,無,臺中市太平區宜昌路87巷
Taichung,06P0C0015A,西屯區-公有-馬龍潭P,24.16046905517578,120.63014221191406,10元/30分，月票1800，機車每次20，月票200,無,臺中市西屯區馬龍潭路、龍富路五段
Taichung,02P0C0008A,東區-公有-信心P,24.134159088134766,120.70247650146484,計時:20/時，每30分鐘收費10元，以此類推，未滿30分鐘以30分鐘計，逾30分鐘以一小時計。,無,臺中市東區一心街、東英一街
Taichung,07P0C0006A,南屯區-公有-文昌P,24.138399124145508,120.63617706298828,.小型車每小時新台幣 20 元整，停車時數一律以半小時計算。每 30 分鐘收費 10 元，以此類推，未滿 30 分鐘以 30 分鐘計，逾 30 分鐘以一小時計。汽車月租每月每輛新臺幣 1200 元整，另油電混合車停車 月票則半價優惠。,無,臺中市南屯區文昌街199號
Taichung,06P0C0009A,西屯區-公有-同心P  ,24.17898941040039,120.63748931884766,"20元/時，月票1,200元",無,407台中市西屯區黎明路三段212號旁
Taichung,05P0C0005A,北區-公有-育樂P,24.157550811767578,120.69181060791016,計時：10元/半小時,無,臺中市北區雙十路、育樂街
Taichung,08P0C0024A,北屯區-公有-(細廣兼停2)長富P,24.182170867919922,120.70620727539062,10/0.5小時,無,臺中市北屯區舊社里松竹路一段與南興園路交叉口停車場
Taichung,27P0C0009A,太平區-公有-育賢P,24.157609939575195,120.71903228759766,每日每次30元,無,臺中市太平區育賢路與環中東路口
Taichung,09P0C0008A,豐原區-公有-葫蘆墩圳平面P6,24.251829147338867,120.7179183959961,30元/時,無,臺中市豐原區台中市富春街
Taichung,03P0C0002A,南區-公有-南平P,24.123889923095703,120.66575622558594,小型車每小時新台幣 20 元整，停車時數一律以半小時計算。每 30 分鐘收費 10 元，以此類推，未滿 30 分鐘以 30 分鐘計，逾 30 分鐘以一小時計。汽車月租每月每輛新臺幣 1200 元整，另油電混合車停車 月票則半價優惠。,無,臺中市南區南平路221號
Taichung,09P0C0014A,豐原區-公有-博愛重劃區P11,24.250600814819336,120.72184753417969,免費,無,臺中市豐原區南陽路488巷
Taichung,02P0C0007A,東區-公有-東英P,24.14158058166504,120.70211791992188,計時:20/時，每30分鐘收費10元，以此類推，未滿30分鐘以30分鐘計，逾30分鐘以一小時計。,無,臺中市東區401台中市東英八街15號
Taichung,03P0M0001A,南區-公有-建國北P,26.156620025634766,119.93433380126953,機車:20元/次 ,無,臺中市南區文心南路、建國北路口 
Taichung,05P0C0013A,北區-公有-新興P,24.146360397338867,120.68480682373047,計時：10元/半小時,無,臺中市北區精武路、一中街
Taichung,27P0C0007A,太平區-公有-長億P,24.11971092224121,120.72128295898438,1、小型車每半小時收費10元，未滿半小時以半小時計費。2、汽車月租車輛每月每輛新臺幣1500元。,無,臺中市太平區長億里長義一街與長億路交叉口
Taichung,18P0C0001B,大雅區-公有-停一立體P,24.223730087280273,120.64714050292969,"甲類（每小時20元或每次30元），即小型車計時20元/小時或計次30元/次內，前開費率如採計時應以半小時計價。 小型車月票售價擬定上限每月1,500元內。",無,臺中市大雅區中清東路189巷2號
Taichung,04P0C0003B,西區-公有-大益立體P,24.14621925354004,120.6565933227539,"計時:每小時20元，月票2,000元",有,臺中市西區403台中市精誠二十三街65號
Taichung,28P0C0016C,大里區-公有-國立興大附中地下P,24.108379364013672,120.6839370727539,"20元/時，月票1,800元",無,臺中市大里區412台中市益民路二段211號
Taichung,10P0C0005B,東勢區-公所-綜合立體P,24.255590438842773,120.82843017578125,汽車15元/半小時，月租2200元；機車20元/次，月租300元。,無,臺中市東勢區423台中市本街178號
Taichung,24P0C0006C,大肚區-公所-大肚地下P,24.15169906616211,120.546142578125,汽車10元/半小時，月票1200元/月，機車免收費。,無,臺中市大肚區自治路81號
Taichung,09P0C0011A,豐原區-公有-葫蘆墩圳平面P9,24.24818992614746,120.71810150146484,20元/時,無,臺中市豐原區中興路-中興路29巷
Taichung,07P0C0018B,南屯區-公有-正心立體停車場,24.14150047302246,120.61798858642578,汽車臨停：前15分鐘免費，15元/半小 時；機車不收費 汽車月票：3000元,無,臺中市南屯區408台中市文心南二路4號
Taichung,06P0C0012A,西屯區-公有-忠義P  ,24.167810440063477,120.65750885009766,"20元/時，月票1,200元",無,臺中市西屯區重慶路181-3號旁
Taichung,28P0C0017B,大里區-公有-東榮立體P,24.10955047607422,120.69180297851562,30分鐘內15元,無,臺中市大里區東榮路一段67號
Taichung,08P0C0020A,北屯區-公有-雷中P,24.182720184326172,120.66876983642578,計時：10元/半小時,無,臺中市西屯區406台中市北屯區雷中街32-1號
Taichung,03P0C0003A,南區-公有-城隍P,24.127290725708008,120.6795425415039,計時：10元/半小時,無,臺中市南區402台中市建成路1470-1號旁
Taichung,08P0C0004A,北屯區-公有-(細廣停2)中平P,24.18531036376953,120.6635513305664,"24小時,10元/半H",無,臺中市北屯區敦化路二段719號
Taichung,28P0C0010A,大里區-公有-仁堤P,24.0987491607666,120.69960021972656,"20元/時，月票1,200元，當日最高200",無,臺中市大里區台中市仁堤二街12號旁
Taichung,04P0C0007A,西區-公有-吉龍P,24.13227081298828,120.66171264648438,計時:20/時，每30分鐘收費10元，以此類推，未滿30分鐘以30分鐘計，逾30分鐘以一小時計。,無,臺中市西區403台中市美村路一段814號
Taichung,05P0C0014C,北區-公有-臺中公園地下P  ,24.145700454711914,120.68303680419922,計時：30元/時，全程以半小時計費,無,臺中市北區公園路8-1號
Taichung,27P0C0002B,太平區-公有-中興立體P,24.13054084777832,120.72074890136719,"10元/30分鐘，月票2,000元",有,臺中市太平區中興東路77號
Taichung,28P0C0008A,大里區-公有-國光花市P,24.103879928588867,120.68357849121094,"20元/時，月票1,200元",無,臺中市大里區412台中市德芳南路
Taichung,04P0C0004A,西區-公有-平和P,24.14072036743164,120.67218017578125,免費,無,臺中市西區中華路、柳川西路二段
Taichung,04P0C0016C,西區-公有-忠明公園地下停車場,24.153860092163086,120.65962982177734,計時，半小時15，未滿30分鐘以30分鐘計費。,無,台中市西區美村路一段52巷102號對面地下室
Taichung,08P0C0001A,北屯區-公有-(公49)新平公園附屬P,24.18634033203125,120.66278839111328,"24小時,10元/半H",無,臺中市北屯區中平路783號
Taichung,06P0C0017A,西屯區-公有-細停二P,24.168699264526367,120.64891815185547,10元/半小時,無,臺中市西屯區西屯路二段、西屯路二段208巷
Taichung,06P0C0003A,西屯區-公有-下石碑P,24.176790237426758,120.66310119628906,10元/半小時,無,臺中市西屯區順平路、中平路
Taichung,08P0C0010A,北屯區-公有-仁德P,24.19045066833496,120.6875991821289,小型車每小時新臺幣20 元，以半小時計費，如不逾三十分鐘者，以半小時計算； 如逾三十分鐘者，仍以一小時計算。汽車月租每月每輛新台幣600 元整。,無,臺中市北屯區崇德12路與昌平東2路
Taichung,28P0C0005A,大里區-公有-鳥竹圍公園P,24.118980407714844,120.6871566772461,"20元/時，月票1,200元",無,臺中市大里區412台中市大智路676號
Taichung,05P0C0018A,北區-公有-永興停車場,24.165420532226562,120.68192291259766,每30分鐘收費10元，以此類推，未滿30分鐘以30分鐘計。,無,台中市北區太原路二段226號
Taichung,08P0C0023A,北屯區-公有-(細廣停2)太和P,24.163320541381836,120.72522735595703,10/0.5小時,無,臺中市西屯區北屯區太和路二段與太和二街交叉口停車場
Taichung,05P0C0003A,北區-公有-中德P,24.165870666503906,120.66932678222656,計時:20/時，每30分鐘收費10元，以此類推，未滿30分鐘以30分鐘計，逾30分鐘以一小時計。,無,臺中市北區太原四街、太原八街
Taichung,18P0C0002A,大雅區-公有-三和公園附屬P,24.212369918823242,120.66522979736328,"甲類（每小時20元或每次30元），即小型車計時20元/小時或計次30元/次內，前開費率如採計時應以半小時計價。 小型車月票售價擬定上限每月1,500元內。",無,臺中市大雅區龍善二街193巷
Taichung,27P0C0001A,太平區-公有-坪林森林附屬P,24.117399215698242,120.73715209960938,每小時20元,無,臺中市中山路二段401號
Taichung,07P0C0017A,南屯區-公有-豐樂P,24.12957000732422,120.64392852783203,小型車每小時新臺幣20 元，以半小時計費，如不逾三十分鐘者，以半小時計算； 如逾三十分鐘者，仍以一小時計算。機車當日每次新臺幣20 元。汽車月租每月每 輛新台幣1200 元整，機車月租每月每輛新台幣200 元整。,無,臺中市南屯區向心南路與文心南七路
Taichung,05P0C0004A,北區-公有-育強P,24.157480239868164,120.69200134277344,計時：10元/半小時,無,臺中市北區育強街、育樂街
Taichung,04P0C0014A,西區-公有-藍興P,24.13381004333496,120.66883850097656,計時：10元/半小時，當日最高收費120元,無,臺中市西區大全街、大新街
Taichung,04P0C0013A,西區-公有-廣民P,24.13916015625,120.6736068725586,計時:20/時，每30分鐘收費10元，以此類推，未滿30分鐘以30分鐘計，逾30分鐘以一小時計。,無,臺中市西區四維街、大明街
Taichung,09P0C0004B,豐原區-公有-育英路立體P,24.240659713745117,120.7145767211914,計時：10元/半小時，當日最高收費140元,無,臺中市豐原區育英路150號
Taichung,04P0C0010A,西區-公有-美村P,24.141429901123047,120.66165924072266,計時:20/時，每30分鐘收費10元，以此類推，未滿30分鐘以30分鐘計，逾30分鐘以一小時計。,無,臺中市西區美村路、存中街口
Taichung,06P0C0020A,西屯區-公有-朝馬P  ,24.17292022705078,120.63578033447266,計時:20/時，每30分鐘收費10元，以此類推，未滿30分鐘以30分鐘計。,無,臺中市西屯區青海南街上，近黎明路三段
Taichung,03P0C0004C,南區-公有-健康公園地下P,24.119199752807617,120.66732025146484,計時:20元/小時，全程以半小時計費。,無,臺中市南區忠明南路、美村南路
Taichung,07P0C0016A,南屯區-公有-豐功P,24.13343048095703,120.64395904541016,小型車每小時新臺幣20 元，以半小時計費，如不逾三十分鐘者，以半小時計算； 如逾三十分鐘者，仍以一小時計算。汽車月租每月每輛新台幣1200 元整。,無,臺中市南屯區向心南路與文心南三路
Taichung,08P0C0013C,北屯區-公有-民俗公園地下P,24.17439079284668,120.68724822998047,10/0.5小時,有,臺中市北屯區台中市旅順路二段73號
Taichung,27P0C0005A,太平區-公有-新光廣兼停四P,24.142330169677734,120.7229232788086,1、小型車每半小時收費10元，未滿半小時以半小時計費。2、汽車月租車輛每月每輛新臺幣1500元。,無,臺中市太平區大源18街與環太東路旁
Taichung,08P0C0005A,北屯區-公有-(廣停66)新平P,24.185089111328125,120.66120910644531,"24小時,10元/半H",無,臺中市北屯區敦化路二段與仁平路口
Taichung,08P0C0026A,北屯區-公有-(廣兼停8)竹興P,24.17452049255371,120.70574951171875,10/0.5小時,有,臺中市北屯區舊社里松竹五路一段與南興東路交叉口停車場
Taichung,28P0C0001C,大里區-公有-大里運動公園地下P,24.100650787353516,120.68351745605469,"20元/時，月票1,800元",無,臺中市大里區412台中市勝利二路174號
Taichung,08P0C0011A,北屯區-公有-天津P,24.169769287109375,120.6804428100586,小型車每小時新臺幣20 元，以半小時計費，如不逾三十分鐘者，以半小時計算； 如逾三十分鐘者，仍以一小時計算。汽車月租每月每輛新台幣1800 元整。,無,臺中市北屯區天津路與文昌東3街
Taichung,08P0C0017A,北屯區-公有-松榮P,24.182220458984375,120.71761322021484,計時:20元/小時，全程以半小時計費。,無,臺中市北屯區軍榮街
Taichung,28P0C0015A,大里區-公有-崇光P,24.114730834960938,120.6861572265625,"20元/時，月票1,200元",無,臺中市大里區412台中市西榮路15-31號
Taichung,08P0C0028A,北屯區-公有-平德停車場,24.184429168701172,120.6705322265625,10元/半小時 當日最高優惠120元,無,臺中市北屯區平德路100號旁
Taichung,28P0C0003A,大里區-公有-仁興P,24.1164493560791,120.6797103881836,"20元/時，月票1,200元",無,臺中市大里區412台中市仁興街
Taichung,08P0C0012A,北屯區-公有-天祥P,24.16128921508789,120.69493865966797,"每30分鐘10元，未滿30分鐘以30分鐘計，月票每月新臺幣1,200元整",無,臺中市北屯區天祥街11-17號
Taichung,06P0C0021A,西屯區-公有-朝富P,24.165390014648438,120.63835906982422,汽車計時:20/時，每30分鐘收費10元，以此類推，未滿30分鐘以30分鐘計，逾30分鐘以一小時計。機車計次收費，20元/次。,無,臺中市西屯區市政北六路、河南路三段
Taichung,02P0C0006A,東區-公有-旱溪P,24.140859603881836,120.71031188964844,10元/半小時,無,臺中市東區旱溪街、環中東路 四段
Taichung,06P0C0024A,西屯區-公有-福順P  ,24.179929733276367,120.62728881835938,計時:20/時，每30分鐘收費10元，以此類推，未滿30分鐘以30分鐘計。,無,臺中市西屯區台中市福元路70號
Taichung,07P0C0001A,南屯區-公有-三塊厝P,24.14813995361328,120.63265228271484,10/半小時 當日最高上限200,無,臺中市南屯區台中市大墩十一街888號對面停車場
Taichung,06P0C0005A,西屯區-公有-大墩P,24.157100677490234,120.64846801757812,10元/半小時,無,臺中市西屯區大容東街與大容東一街
Taichung,17P0C0002C,潭子-公有-國民暨兒童運動中心(B2層)停車場,24.209680557250977,120.70104217529297,月票:1800元;每小時收費20元,有,臺中市潭子區台中市勝利路140號
Taichung,09P0C0015A,豐原區-公有-博愛重劃區P3、5,24.251070022583008,120.72151184082031,免費,無,臺中市豐原區博愛街3巷
Taichung,27P0C0008A,太平區-公有-平安廣場P,24.12183952331543,120.72135925292969,1、小型車每半小時收費10元，未滿半小時以半小時計費。2、汽車月租車輛每月每輛新臺幣1500元。,無,臺中市太平區平安里太平十街與中平九街口
